filename	label	start_span	end_span	text	note
casos_clinicos_cardiologia232	MEDICATION	1992	2002	propanolol	
casos_clinicos_cardiologia232	MEDICATION	2021	2031	duloxetine	
casos_clinicos_cardiologia114	MEDICATION	832	843	thalidomide	
casos_clinicos_cardiologia578	MEDICATION	1264	1273	abciximab	
casos_clinicos_cardiologia578	MEDICATION	1460	1477	acetylsalicylzuur	
casos_clinicos_cardiologia578	MEDICATION	1479	1482	ASA	
casos_clinicos_cardiologia578	MEDICATION	1514	1523	omeprazol	
casos_clinicos_cardiologia578	MEDICATION	1553	1564	telmisartan	
casos_clinicos_cardiologia578	MEDICATION	1594	1603	lorazepam	
casos_clinicos_cardiologia578	MEDICATION	1632	1642	bisoprolol	
casos_clinicos_cardiologia578	MEDICATION	1673	1686	atorvastatine	
casos_clinicos_cardiologia578	MEDICATION	1716	1727	fenofibraat	
casos_clinicos_cardiologia578	MEDICATION	2199	2208	lorazepam	
casos_clinicos_cardiologia578	MEDICATION	2296	2303	cafeïne	
casos_clinicos_cardiologia578	MEDICATION	2743	2751	zuurstof	
casos_clinicos_cardiologia578	MEDICATION	3141	3144	ASA	
casos_clinicos_cardiologia578	MEDICATION	3157	3167	ticagrelor	
casos_clinicos_cardiologia578	MEDICATION	7726	7739	noradrenaline	
casos_clinicos_cardiologia578	MEDICATION	8131	8140	abciximab	
casos_clinicos_cardiologia578	MEDICATION	9669	9672	ASA	
casos_clinicos_cardiologia578	MEDICATION	9676	9686	ticagrelor	
casos_clinicos_cardiologia578	MEDICATION	10797	10807	ticagrelor	
casos_clinicos_cardiologia578	MEDICATION	11192	11201	abciximab	
casos_clinicos_cardiologia578	MEDICATION	11261	11270	abciximab	
casos_clinicos_cardiologia578	MEDICATION	11274	11277	ASA	
casos_clinicos_cardiologia578	MEDICATION	11280	11290	ticagrelor	
casos_clinicos_cardiologia40	MEDICATION	740	758	Fysiologisch Serum	
casos_clinicos_cardiologia40	MEDICATION	800	802	SF	
casos_clinicos_cardiologia40	MEDICATION	871	881	AMIODARONE	
casos_clinicos_cardiologia40	MEDICATION	943	952	MEROPENEM	
casos_clinicos_cardiologia40	MEDICATION	960	971	CLOXACILLIN	
casos_clinicos_cardiologia40	MEDICATION	974	984	CEFOTAXIME	
casos_clinicos_cardiologia40	MEDICATION	1039	1050	CLOXACILLIN	
casos_clinicos_cardiologia40	MEDICATION	1053	1063	DAPTOMYCIN	
casos_clinicos_cardiologia40	MEDICATION	1077	1088	CLOXACILLIN	
casos_clinicos_cardiologia40	MEDICATION	1091	1101	GENTAMYCIN	
casos_clinicos_cardiologia40	MEDICATION	1309	1322	LEVETIRACETAM	
casos_clinicos_cardiologia188	MEDICATION	1511	1528	acetylsalicylzuur	
casos_clinicos_cardiologia188	MEDICATION	1530	1533	ASA	
casos_clinicos_cardiologia188	MEDICATION	1559	1569	ticagrelor	
casos_clinicos_cardiologia188	MEDICATION	1611	1621	bisoprolol	
casos_clinicos_cardiologia188	MEDICATION	1633	1641	losartan	
casos_clinicos_cardiologia188	MEDICATION	1676	1684	ramipril	
casos_clinicos_cardiologia188	MEDICATION	1687	1696	omeprazol	
casos_clinicos_cardiologia188	MEDICATION	1708	1721	atorvastatine	
casos_clinicos_cardiologia188	MEDICATION	1854	1863	ezetimibe	
casos_clinicos_cardiologia188	MEDICATION	2661	2670	omeprazol	
casos_clinicos_cardiologia188	MEDICATION	2676	2687	esomeprazol	
casos_clinicos_cardiologia188	MEDICATION	4783	4790	statine	
casos_clinicos_cardiologia188	MEDICATION	4977	4986	ezetimibe	
casos_clinicos_cardiologia188	MEDICATION	5008	5021	atorvastatine	
casos_clinicos_cardiologia188	MEDICATION	5140	5146	iPCSK9	
casos_clinicos_cardiologia188	MEDICATION	5290	5300	evolocumab	
casos_clinicos_cardiologia188	MEDICATION	5548	5557	Ezetimibe	
casos_clinicos_cardiologia166	MEDICATION	386	399	rosuvastatine	
casos_clinicos_cardiologia166	MEDICATION	725	751	amoxicilline-clavulaanzuur	
casos_clinicos_cardiologia166	MEDICATION	6137	6145	aspirine	
casos_clinicos_cardiologia166	MEDICATION	6149	6159	colchicine	
casos_clinicos_cardiologia166	MEDICATION	6257	6270	atorvastatine	
casos_clinicos_cardiologia166	MEDICATION	6355	6364	enalapril	
casos_clinicos_cardiologia166	MEDICATION	6441	6451	bisoprolol	
casos_clinicos_cardiologia166	MEDICATION	6474	6483	eplerenon	
casos_clinicos_cardiologia166	MEDICATION	7336	7345	Prasugrel	
casos_clinicos_cardiologia166	MEDICATION	7987	7996	ezetimibe	
casos_clinicos_cardiologia166	MEDICATION	8200	8211	varenicline	
casos_clinicos_cardiologia166	MEDICATION	8346	8356	evolocumab	
casos_clinicos_cardiologia256	MEDICATION	211	224	atorvastatine	
casos_clinicos_cardiologia256	MEDICATION	1230	1232	Na	
casos_clinicos_cardiologia256	MEDICATION	3411	3421	everolimus	
casos_clinicos_cardiologia256	MEDICATION	3786	3803	acetylsalicylzuur	
casos_clinicos_cardiologia256	MEDICATION	3807	3817	ticagrelor	
casos_clinicos_cardiologia256	MEDICATION	3838	3850	fondaparinux	
casos_clinicos_cardiologia79	MEDICATION	216	223	sintrom	
casos_clinicos_cardiologia79	MEDICATION	691	702	solinitrine	
casos_clinicos_cardiologia555	MEDICATION	321	330	docetaxel	
casos_clinicos_cardiologia555	MEDICATION	332	343	oxaliplatin	
casos_clinicos_cardiologia555	MEDICATION	345	355	leucovorin	
casos_clinicos_cardiologia555	MEDICATION	357	371	5-fluorouracil	
casos_clinicos_cardiologia555	MEDICATION	490	499	metamizol	
casos_clinicos_cardiologia555	MEDICATION	512	526	metoclopramide	
casos_clinicos_cardiologia555	MEDICATION	538	549	paracetamol	
casos_clinicos_cardiologia555	MEDICATION	559	567	tramadol	
casos_clinicos_cardiologia555	MEDICATION	579	591	dexamethason	
casos_clinicos_cardiologia555	MEDICATION	603	612	omeprazol	
casos_clinicos_cardiologia555	MEDICATION	687	701	5-fluorouracil	
casos_clinicos_cardiologia555	MEDICATION	1458	1472	nitroglycerine	
casos_clinicos_cardiologia555	MEDICATION	1902	1916	5-fluorouracil	
casos_clinicos_cardiologia555	MEDICATION	1938	1952	nitroglycerine	
casos_clinicos_cardiologia555	MEDICATION	4878	4882	5-FU	
casos_clinicos_cardiologia555	MEDICATION	4972	4982	irinotecan	
casos_clinicos_cardiologia555	MEDICATION	5075	5092	acetylsalicylzuur	
casos_clinicos_cardiologia555	MEDICATION	5107	5117	nifedipine	
casos_clinicos_cardiologia555	MEDICATION	5131	5152	isosorbidemononitraat	
casos_clinicos_cardiologia555	MEDICATION	5168	5180	fluvastatine	
casos_clinicos_cardiologia555	MEDICATION	5241	5254	5-fluoruracil	
casos_clinicos_cardiologia321	MEDICATION	360	370	fluoxetine	
casos_clinicos_cardiologia321	MEDICATION	7347	7364	acetylsalicylzuur	
casos_clinicos_cardiologia321	MEDICATION	7366	7369	ASA	
casos_clinicos_cardiologia321	MEDICATION	7393	7403	amlodipine	
casos_clinicos_cardiologia225	MEDICATION	254	265	candesartan	
casos_clinicos_cardiologia225	MEDICATION	330	354	empagliflozin/metformine	
casos_clinicos_cardiologia225	MEDICATION	6266	6277	rivaroxaban	
casos_clinicos_cardiologia177	MEDICATION	527	544	acetylsalicylzuur	
casos_clinicos_cardiologia177	MEDICATION	565	576	clopidogrel	
casos_clinicos_cardiologia177	MEDICATION	596	605	enalapril	
casos_clinicos_cardiologia177	MEDICATION	625	635	doxazosine	
casos_clinicos_cardiologia177	MEDICATION	654	666	simvastatine	
casos_clinicos_cardiologia177	MEDICATION	686	697	pantoprazol	
casos_clinicos_cardiologia177	MEDICATION	4433	4443	bisoprolol	
casos_clinicos_cardiologia177	MEDICATION	4574	4587	atorvastatine	
casos_clinicos_cardiologia177	MEDICATION	5822	5831	ezetimibe	
casos_clinicos_cardiologia206	MEDICATION	664	673	valproaat	
casos_clinicos_cardiologia206	MEDICATION	677	689	fenobarbital	
casos_clinicos_cardiologia206	MEDICATION	960	969	valproaat	
casos_clinicos_cardiologia206	MEDICATION	984	996	fenobarbital	
casos_clinicos_cardiologia206	MEDICATION	1010	1019	ubiquinon	
casos_clinicos_cardiologia206	MEDICATION	1034	1043	lorazepam	
casos_clinicos_cardiologia37	MEDICATION	177	188	paracetamol	
casos_clinicos_cardiologia37	MEDICATION	570	583	levofloxacine	
casos_clinicos_cardiologia37	MEDICATION	1301	1314	acenocoumarol	
casos_clinicos_cardiologia37	MEDICATION	3437	3448	penicilline	
casos_clinicos_cardiologia37	MEDICATION	3471	3498	Quinupristine/dalfopristine	
casos_clinicos_cardiologia37	MEDICATION	3501	3518	Cefuroxime-axetil	
casos_clinicos_cardiologia37	MEDICATION	3521	3531	Cefuroxime	
casos_clinicos_cardiologia37	MEDICATION	3534	3562	Trimethoprim/sulfamethoxazol	
casos_clinicos_cardiologia37	MEDICATION	3565	3577	Clindamycine	
casos_clinicos_cardiologia37	MEDICATION	3580	3592	Erytromycine	
casos_clinicos_cardiologia37	MEDICATION	4472	4484	beta-lactams	
casos_clinicos_cardiologia37	MEDICATION	4502	4512	VANCOMICIN	
casos_clinicos_cardiologia37	MEDICATION	4513	4523	GENTAMYCIN	
casos_clinicos_cardiologia37	MEDICATION	4557	4567	AMPICYLINE	
casos_clinicos_cardiologia37	MEDICATION	4576	4587	CEFTRIAXONE	
casos_clinicos_cardiologia389	MEDICATION	2148	2157	warfarine	
casos_clinicos_cardiologia389	MEDICATION	2159	2168	omeprazol	
casos_clinicos_cardiologia389	MEDICATION	2183	2193	bisoprolol	
casos_clinicos_cardiologia389	MEDICATION	2209	2220	allopurinol	
casos_clinicos_cardiologia389	MEDICATION	2236	2249	rosuvastatine	
casos_clinicos_cardiologia389	MEDICATION	2264	2273	ezetimibe	
casos_clinicos_cardiologia389	MEDICATION	3573	3585	simvastatine	
casos_clinicos_cardiologia389	MEDICATION	3620	3633	atorvastatine	
casos_clinicos_cardiologia389	MEDICATION	3642	3651	ezetimibe	
casos_clinicos_cardiologia389	MEDICATION	3687	3700	rosuvastatine	
casos_clinicos_cardiologia389	MEDICATION	3709	3718	ezetimibe	
casos_clinicos_cardiologia389	MEDICATION	3751	3764	rosuvastatine	
casos_clinicos_cardiologia389	MEDICATION	3773	3782	ezetimibe	
casos_clinicos_cardiologia389	MEDICATION	4212	4225	rosuvastatine	
casos_clinicos_cardiologia389	MEDICATION	4235	4244	ezetimibe	
casos_clinicos_cardiologia20	MEDICATION	1377	1388	ampicilline	
casos_clinicos_cardiologia20	MEDICATION	1392	1403	gentamicine	
casos_clinicos_cardiologia30	MEDICATION	875	899	piperacilline/tazobactam	
casos_clinicos_cardiologia30	MEDICATION	1666	1678	cloxacilline	
casos_clinicos_cardiologia30	MEDICATION	1682	1693	gentamicine	
casos_clinicos_cardiologia514	MEDICATION	1901	1914	Norepinefrine	
casos_clinicos_cardiologia416	MEDICATION	2334	2351	acetylsalicylzuur	
casos_clinicos_cardiologia416	MEDICATION	2353	2356	ASA	
casos_clinicos_cardiologia416	MEDICATION	2387	2397	ticagrelor	
casos_clinicos_cardiologia416	MEDICATION	2561	2570	amiodaron	
casos_clinicos_cardiologia416	MEDICATION	2860	2870	ticagrelor	
casos_clinicos_cardiologia416	MEDICATION	2930	2940	dabigatran	
casos_clinicos_cardiologia518	MEDICATION	142	145	OAC	
casos_clinicos_cardiologia431	MEDICATION	786	799	moxifloxacine	
casos_clinicos_cardiologia431	MEDICATION	1239	1241	O2	
casos_clinicos_cardiologia431	MEDICATION	1243	1260	vloeistoftherapie	
casos_clinicos_cardiologia431	MEDICATION	1562	1578	plasma-expanders	
casos_clinicos_cardiologia431	MEDICATION	1582	1591	inotropes	
casos_clinicos_cardiologia431	MEDICATION	2302	2315	moxifloxacine	
casos_clinicos_cardiologia431	MEDICATION	4995	5008	moxifloxacine	
casos_clinicos_cardiologia158	MEDICATION	213	228	antiretrovirale	
casos_clinicos_cardiologia158	MEDICATION	1006	1014	methadon	
casos_clinicos_cardiologia158	MEDICATION	1028	1035	atripla	
casos_clinicos_cardiologia158	MEDICATION	3152	3162	ceftriaxon	
casos_clinicos_cardiologia158	MEDICATION	3166	3179	levofloxacine	
casos_clinicos_cardiologia308	MEDICATION	114	127	streptomycine	
casos_clinicos_cardiologia308	MEDICATION	1617	1627	ticagrelor	
casos_clinicos_cardiologia308	MEDICATION	1657	1666	prasugrel	
casos_clinicos_cardiologia308	MEDICATION	1701	1716	antiretrovirale	
casos_clinicos_cardiologia308	MEDICATION	1750	1788	angiotensine-converterende enzymremmer	
casos_clinicos_cardiologia308	MEDICATION	1790	1800	ACE-remmer	
casos_clinicos_cardiologia308	MEDICATION	1805	1816	bètablokker	
casos_clinicos_cardiologia308	MEDICATION	2452	2457	adiro	
casos_clinicos_cardiologia308	MEDICATION	2480	2489	prasugrel	
casos_clinicos_cardiologia308	MEDICATION	2511	2521	bisoprolol	
casos_clinicos_cardiologia308	MEDICATION	2542	2551	enalapril	
casos_clinicos_cardiologia308	MEDICATION	2572	2585	atorvastatine	
casos_clinicos_cardiologia308	MEDICATION	2586	2595	ezetimibe	
casos_clinicos_cardiologia308	MEDICATION	2634	2645	calcifediol	
casos_clinicos_cardiologia308	MEDICATION	2647	2674	Antiretrovirale behandeling	
casos_clinicos_cardiologia308	MEDICATION	2676	2695	abacavir/lamivudine	
casos_clinicos_cardiologia308	MEDICATION	2698	2708	nevirapine	
casos_clinicos_cardiologia308	MEDICATION	6606	6615	prasugrel	
casos_clinicos_cardiologia308	MEDICATION	6634	6645	clopidogrel	
casos_clinicos_cardiologia308	MEDICATION	6824	6837	atorvastatine	
casos_clinicos_cardiologia308	MEDICATION	6841	6850	ezetimibe	
casos_clinicos_cardiologia308	MEDICATION	6877	6888	fenofibraat	
casos_clinicos_cardiologia308	MEDICATION	7762	7827	proproteïne convertase subtilisine/kexine type 9 (iPCSK9) remmers	
casos_clinicos_cardiologia308	MEDICATION	8003	8013	evolocumab	
casos_clinicos_cardiologia308	MEDICATION	8120	8126	iPCSK9	
casos_clinicos_cardiologia308	MEDICATION	8908	8935	antiretrovirale behandeling	
casos_clinicos_cardiologia308	MEDICATION	9147	9157	evolocumab	
casos_clinicos_cardiologia308	MEDICATION	9355	9383	dubbele antiplatelettherapie	
casos_clinicos_cardiologia193	MEDICATION	2960	2985	antibiotische behandeling	
casos_clinicos_cardiologia193	MEDICATION	2990	3001	daptomycine	
casos_clinicos_cardiologia193	MEDICATION	3005	3015	fosfocimin	
casos_clinicos_cardiologia193	MEDICATION	3877	3892	antibioticakuur	
casos_clinicos_cardiologia496	MEDICATION	413	424	telmisartan	
casos_clinicos_cardiologia496	MEDICATION	437	450	atorvastatine	
casos_clinicos_cardiologia496	MEDICATION	465	475	metformine	
casos_clinicos_cardiologia496	MEDICATION	4105	4115	carvedilol	
casos_clinicos_cardiologia496	MEDICATION	4141	4169	dubbele antiplatelettherapie	
casos_clinicos_cardiologia496	MEDICATION	4171	4174	ASA	
casos_clinicos_cardiologia496	MEDICATION	4178	4189	clopidogrel	
casos_clinicos_cardiologia496	MEDICATION	4210	4216	ARA-II	
casos_clinicos_cardiologia267	MEDICATION	1031	1048	acetylsalicylzuur	
casos_clinicos_cardiologia267	MEDICATION	1064	1086	nitroglycerinepleister	
casos_clinicos_cardiologia267	MEDICATION	1101	1111	carvedilol	
casos_clinicos_cardiologia267	MEDICATION	1126	1136	ivabradine	
casos_clinicos_cardiologia267	MEDICATION	1150	1161	candesartan	
casos_clinicos_cardiologia267	MEDICATION	1175	1188	rosuvastatine	
casos_clinicos_cardiologia267	MEDICATION	1203	1212	ezetimibe	
casos_clinicos_cardiologia267	MEDICATION	1240	1250	tiotropium	
casos_clinicos_cardiologia267	MEDICATION	1254	1264	budesonide	
casos_clinicos_cardiologia267	MEDICATION	5725	5745	antiplatelettherapie	
casos_clinicos_cardiologia267	MEDICATION	5979	5990	clopidogrel	
casos_clinicos_cardiologia267	MEDICATION	6007	6018	rivaroxaban	
casos_clinicos_cardiologia267	MEDICATION	6043	6060	acetylsalicylzuur	
casos_clinicos_cardiologia267	MEDICATION	6102	6113	Clopidogrel	
casos_clinicos_cardiologia267	MEDICATION	6204	6215	rivaroxaban	
casos_clinicos_cardiologia157	MEDICATION	416	424	seretide	
casos_clinicos_cardiologia157	MEDICATION	433	441	Ventolin	
casos_clinicos_cardiologia157	MEDICATION	454	463	Omeprazol	
casos_clinicos_cardiologia157	MEDICATION	477	482	almax	
casos_clinicos_cardiologia157	MEDICATION	2141	2169	dubbele antiplatelettherapie	
casos_clinicos_cardiologia157	MEDICATION	2171	2175	LMWH	
casos_clinicos_cardiologia157	MEDICATION	2177	2185	nitraten	
casos_clinicos_cardiologia157	MEDICATION	2189	2200	ACE-remmers	
casos_clinicos_cardiologia157	MEDICATION	2218	2230	bètablokkers	
casos_clinicos_cardiologia465	MEDICATION	153	166	acenocoumarol	
casos_clinicos_cardiologia465	MEDICATION	369	386	Acetylsalicylzuur	
casos_clinicos_cardiologia465	MEDICATION	2366	2377	clopidogrel	
casos_clinicos_cardiologia465	MEDICATION	3013	3023	Cl-morfine	
casos_clinicos_cardiologia465	MEDICATION	4321	4324	NTG	
casos_clinicos_cardiologia465	MEDICATION	4471	4474	NTG	
casos_clinicos_cardiologia74	MEDICATION	2369	2381	cloxacilline	
casos_clinicos_cardiologia74	MEDICATION	2610	2632	antibiotische therapie	
casos_clinicos_cardiologia74	MEDICATION	2780	2802	antibioticabehandeling	
casos_clinicos_cardiologia536	MEDICATION	2595	2609	nitroglycerine	
casos_clinicos_cardiologia483	MEDICATION	725	728	NTG	
casos_clinicos_cardiologia455	MEDICATION	176	184	enantyum	
casos_clinicos_cardiologia455	MEDICATION	188	199	paracetamol	
casos_clinicos_cardiologia455	MEDICATION	1986	1989	ASA	
casos_clinicos_cardiologia455	MEDICATION	2004	2010	sumial	
casos_clinicos_cardiologia455	MEDICATION	2028	2040	simvastatine	
casos_clinicos_cardiologia455	MEDICATION	7478	7495	Acetylsalicylzuur	
casos_clinicos_cardiologia455	MEDICATION	7526	7540	Fludrocortison	
casos_clinicos_cardiologia455	MEDICATION	7571	7581	Methyldopa	
casos_clinicos_cardiologia455	MEDICATION	7614	7625	Propranolol	
casos_clinicos_cardiologia455	MEDICATION	7657	7669	Simvastatine	
casos_clinicos_cardiologia12	MEDICATION	1034	1045	ampicilline	
casos_clinicos_cardiologia12	MEDICATION	1442	1453	ampicilline	
casos_clinicos_cardiologia12	MEDICATION	1473	1499	amoxicilline-clavulaanzuur	
casos_clinicos_cardiologia12	MEDICATION	2999	3031	laag moleculair gewicht heparine	
casos_clinicos_cardiologia12	MEDICATION	3033	3037	LMWH	
casos_clinicos_cardiologia12	MEDICATION	3040	3050	furosemide	
casos_clinicos_cardiologia12	MEDICATION	3052	3063	ampicilline	
casos_clinicos_cardiologia12	MEDICATION	3264	3275	ampicilline	
casos_clinicos_cardiologia12	MEDICATION	3291	3302	gentamicine	
casos_clinicos_cardiologia12	MEDICATION	3493	3505	cotrimoxazol	
casos_clinicos_cardiologia12	MEDICATION	3603	3618	aminoglycosiden	
casos_clinicos_cardiologia12	MEDICATION	3880	3891	antibiotica	
casos_clinicos_cardiologia12	MEDICATION	5623	5631	heparine	
casos_clinicos_cardiologia12	MEDICATION	5633	5642	diuretica	
casos_clinicos_cardiologia12	MEDICATION	5657	5667	salbutamol	
casos_clinicos_cardiologia12	MEDICATION	5671	5679	Seretide	
casos_clinicos_cardiologia12	MEDICATION	5694	5699	ijzer	
casos_clinicos_cardiologia12	MEDICATION	5703	5714	vitamine B9	
casos_clinicos_cardiologia12	MEDICATION	5791	5820	antihypertensieve behandeling	
casos_clinicos_cardiologia383	MEDICATION	342	362	oraal antidiabeticum	
casos_clinicos_cardiologia383	MEDICATION	1604	1615	rivaroxaban	
casos_clinicos_cardiologia383	MEDICATION	1734	1751	acetylsalicylzuur	
casos_clinicos_cardiologia383	MEDICATION	1753	1756	ASA	
casos_clinicos_cardiologia383	MEDICATION	1774	1783	diltiazem	
casos_clinicos_cardiologia383	MEDICATION	1799	1811	simvastatine	
casos_clinicos_cardiologia383	MEDICATION	1827	1836	enalapril	
casos_clinicos_cardiologia383	MEDICATION	1852	1862	metformine	
casos_clinicos_cardiologia383	MEDICATION	1879	1888	omeprazol	
casos_clinicos_cardiologia383	MEDICATION	1904	1915	rivaroxaban	
